Q0 0 D0 1
Q1 0 D3 1
Q2 0 D5 1
Q3 0 D0 1
Q4 0 D1 1
Q5 0 D0 1
Q6 0 D1 1
Q7 0 D0 1
Q8 0 D0 1
Q9 0 D6 1
Q10 0 D0 1
Q11 0 D3 1
Q12 0 D4 1
Q13 0 D1 1
Q14 0 D7 1
Q15 0 D7 1
Q16 0 D8 1
Q17 0 D8 1
Q18 0 D8 1
Q19 0 D7 1
Q20 0 D7 1
Q21 0 D8 1
Q22 0 D8 1
Q23 0 D9 1
Q24 0 D7 1
Q25 0 D7 1
Q26 0 D8 1
Q27 0 D7 1
Q28 0 D8 1
Q29 0 D8 1
Q30 0 D11 1
Q31 0 D12 1
Q32 0 D12 1
Q33 0 D12 1
Q34 0 D12 1
Q35 0 D12 1
Q36 0 D12 1
Q37 0 D12 1
Q38 0 D10 1
Q39 0 D10 1
Q40 0 D10 1
Q41 0 D10 1
Q42 0 D12 1
Q43 0 D12 1
Q44 0 D10 1
Q45 0 D11 1
Q46 0 D12 1
Q47 0 D13 1
Q48 0 D13 1
Q49 0 D13 1
Q50 0 D13 1
Q51 0 D13 1
Q52 0 D13 1
Q53 0 D13 1
Q54 0 D13 1
Q55 0 D13 1
Q56 0 D13 1
Q57 0 D13 1
Q58 0 D13 1
Q59 0 D14 1
Q60 0 D15 1
Q61 0 D17 1
Q62 0 D18 1
Q63 0 D18 1
Q64 0 D15 1
Q65 0 D15 1
Q66 0 D15 1
Q67 0 D17 1
Q68 0 D18 1
Q69 0 D14 1
Q70 0 D15 1
Q71 0 D15 1
Q72 0 D17 1
Q73 0 D18 1
Q74 0 D20 1
Q75 0 D20 1
Q76 0 D20 1
Q77 0 D20 1
Q78 0 D21 1
Q79 0 D23 1
Q80 0 D24 1
Q81 0 D24 1
Q82 0 D25 1
Q83 0 D26 1
Q84 0 D28 1
Q85 0 D29 1
Q86 0 D29 1
Q87 0 D29 1
Q88 0 D32 1
Q89 0 D34 1
Q90 0 D37 1
Q91 0 D43 1
Q92 0 D44 1
Q93 0 D44 1
Q94 0 D45 1
Q95 0 D46 1
Q96 0 D47 1
Q97 0 D48 1
Q98 0 D54 1
Q99 0 D53 1
Q100 0 D55 1
Q101 0 D64 1
Q102 0 D62 1
Q103 0 D60 1
Q104 0 D66 1
Q105 0 D70 1
Q106 0 D71 1
Q107 0 D69 1
Q108 0 D68 1
Q109 0 D69 1
Q110 0 D70 1
Q111 0 D71 1
Q112 0 D72 1
Q113 0 D68 1
Q114 0 D73 1
Q115 0 D73 1
Q116 0 D74 1
Q117 0 D74 1
Q118 0 D74 1
Q119 0 D73 1
Q120 0 D73 1
Q121 0 D73 1
Q122 0 D74 1
Q123 0 D73 1
Q124 0 D75 1
Q125 0 D76 1
Q126 0 D76 1
Q127 0 D78 1
Q128 0 D78 1
Q129 0 D80 1
Q130 0 D80 1
Q131 0 D80 1
Q132 0 D82 1
Q133 0 D81 1
Q134 0 D82 1
Q135 0 D83 1
Q136 0 D83 1
Q137 0 D83 1
Q138 0 D85 1
Q139 0 D86 1
Q140 0 D86 1
Q141 0 D88 1
Q142 0 D88 1
Q143 0 D90 1
Q144 0 D91 1
Q145 0 D94 1
Q146 0 D97 1
Q147 0 D98 1
Q148 0 D93 1
Q149 0 D99 1
Q150 0 D100 1
Q151 0 D102 1
Q152 0 D103 1
Q153 0 D104 1
Q154 0 D105 1
Q155 0 D105 1
Q156 0 D105 1
Q157 0 D104 1
Q158 0 D106 1
Q159 0 D106 1
Q160 0 D107 1
Q161 0 D106 1
Q162 0 D107 1
Q163 0 D108 1
Q164 0 D109 1
Q165 0 D110 1
Q166 0 D111 1
Q167 0 D111 1
Q168 0 D114 1
Q169 0 D114 1
Q170 0 D114 1
Q171 0 D114 1
Q172 0 D115 1
Q173 0 D116 1
Q174 0 D116 1
Q175 0 D116 1
Q176 0 D116 1
Q177 0 D117 1
Q178 0 D118 1
Q179 0 D120 1
Q180 0 D121 1
Q181 0 D121 1
Q182 0 D122 1
Q183 0 D123 1
Q184 0 D123 1
Q185 0 D124 1
Q186 0 D125 1
Q187 0 D126 1
Q188 0 D126 1
Q189 0 D126 1
Q190 0 D127 1
Q191 0 D128 1
Q192 0 D129 1
Q193 0 D130 1
Q194 0 D130 1
Q195 0 D130 1
Q195 0 D131 1
Q196 0 D131 1
Q197 0 D132 1
Q198 0 D133 1
Q199 0 D133 1
Q200 0 D135 1
Q201 0 D134 1
Q202 0 D136 1
Q203 0 D136 1
Q204 0 D138 1
Q205 0 D139 1
Q206 0 D140 1
Q207 0 D140 1
Q208 0 D141 1
Q209 0 D140 1
Q210 0 D143 1
Q211 0 D143 1
Q212 0 D143 1
Q213 0 D144 1
Q214 0 D145 1
Q215 0 D147 1
Q216 0 D147 1
Q217 0 D147 1
Q218 0 D147 1
Q219 0 D147 1
Q220 0 D149 1
Q221 0 D148 1
Q222 0 D148 1
Q223 0 D148 1
Q224 0 D149 1
Q225 0 D150 1
Q226 0 D150 1
Q227 0 D151 1
Q228 0 D152 1
Q229 0 D151 1
Q230 0 D154 1
Q231 0 D154 1
Q232 0 D155 1
Q233 0 D155 1
Q234 0 D156 1
Q235 0 D157 1
Q236 0 D159 1
Q237 0 D159 1
Q238 0 D159 1
Q239 0 D158 1
Q240 0 D163 1
Q241 0 D163 1
Q242 0 D162 1
Q243 0 D161 1
Q244 0 D161 1
Q245 0 D164 1
Q246 0 D165 1
Q247 0 D166 1
Q248 0 D166 1
Q249 0 D166 1
Q250 0 D167 1
Q251 0 D167 1
Q252 0 D167 1
Q253 0 D171 1
Q254 0 D168 1
Q255 0 D172 1
Q256 0 D172 1
Q257 0 D173 1
Q258 0 D173 1
Q259 0 D172 1
Q260 0 D174 1
Q261 0 D175 1
Q262 0 D176 1
Q263 0 D176 1
Q264 0 D176 1
Q265 0 D178 1
Q266 0 D178 1
Q267 0 D179 1
Q268 0 D179 1
Q269 0 D179 1
Q270 0 D180 1
Q271 0 D180 1
Q272 0 D180 1
Q273 0 D180 1
Q274 0 D185 1
Q275 0 D185 1
Q276 0 D185 1
Q277 0 D186 1
Q278 0 D187 1
Q279 0 D187 1
Q280 0 D188 1
Q281 0 D191 1
Q282 0 D190 1
Q283 0 D195 1
Q284 0 D198 1
Q285 0 D198 1
Q286 0 D199 1
Q287 0 D200 1
Q288 0 D205 1
Q289 0 D206 1
Q290 0 D209 1
Q291 0 D207 1
Q292 0 D209 1
Q293 0 D210 1
Q294 0 D211 1
Q295 0 D211 1
Q296 0 D212 1
Q297 0 D212 1
Q298 0 D213 1
Q299 0 D213 1
Q300 0 D214 1
Q301 0 D215 1
Q302 0 D216 1
Q303 0 D217 1
Q304 0 D217 1
Q305 0 D217 1
Q306 0 D217 1
Q307 0 D222 1
Q308 0 D223 1
Q309 0 D223 1
Q310 0 D224 1
Q311 0 D223 1
Q312 0 D228 1
Q313 0 D228 1
Q314 0 D230 1
Q315 0 D230 1
Q316 0 D229 1
Q317 0 D232 1
Q318 0 D232 1
Q319 0 D232 1
Q320 0 D232 1
Q321 0 D240 1
Q322 0 D245 1
Q323 0 D245 1
Q324 0 D245 1
Q325 0 D246 1
Q326 0 D246 1
Q327 0 D249 1
Q328 0 D249 1
Q329 0 D250 1
Q330 0 D252 1
Q331 0 D254 1
Q332 0 D254 1
Q333 0 D255 1
Q334 0 D256 1
Q335 0 D256 1
Q336 0 D259 1
Q337 0 D262 1
Q338 0 D260 1
Q339 0 D262 1
Q340 0 D260 1
Q341 0 D263 1
Q342 0 D265 1
Q343 0 D266 1
Q344 0 D267 1
Q345 0 D269 1
Q346 0 D271 1
Q347 0 D278 1
Q348 0 D271 1
Q349 0 D270 1
Q350 0 D279 1
Q351 0 D280 1
Q352 0 D281 1
Q353 0 D282 1
Q354 0 D283 1
Q355 0 D284 1
Q356 0 D284 1
Q357 0 D284 1
Q358 0 D287 1
Q359 0 D288 1
Q360 0 D289 1
Q361 0 D290 1
Q362 0 D292 1
Q363 0 D291 1
Q364 0 D291 1
Q365 0 D292 1
Q366 0 D293 1
Q367 0 D293 1
Q368 0 D296 1
Q369 0 D296 1
Q370 0 D297 1
Q371 0 D298 1
Q372 0 D299 1
Q373 0 D300 1
Q374 0 D300 1
Q375 0 D298 1
Q376 0 D302 1
Q377 0 D301 1
Q378 0 D303 1
Q379 0 D302 1
Q380 0 D306 1
Q381 0 D305 1
Q382 0 D308 1
Q383 0 D310 1
Q384 0 D308 1
Q385 0 D311 1
Q386 0 D312 1
Q387 0 D313 1
Q388 0 D311 1
Q389 0 D314 1
Q390 0 D315 1
Q391 0 D315 1
Q392 0 D317 1
Q393 0 D317 1
Q394 0 D318 1
Q395 0 D315 1
Q396 0 D315 1
Q397 0 D316 1
Q398 0 D317 1
Q399 0 D318 1
Q400 0 D319 1
Q401 0 D321 1
Q402 0 D326 1
Q403 0 D332 1
Q404 0 D334 1
Q405 0 D319 1
Q406 0 D319 1
Q407 0 D323 1
Q408 0 D326 1
Q409 0 D329 1
Q410 0 D337 1
Q411 0 D340 1
Q412 0 D347 1
Q413 0 D336 1
Q414 0 D338 1
Q415 0 D341 1
Q416 0 D351 1
Q417 0 D353 1
Q418 0 D353 1
Q419 0 D353 1
Q420 0 D355 1
Q421 0 D357 1
Q422 0 D357 1
Q423 0 D358 1
Q424 0 D358 1
Q425 0 D358 1
Q426 0 D360 1
Q427 0 D361 1
Q428 0 D362 1
Q429 0 D364 1
Q430 0 D365 1
Q431 0 D360 1
Q432 0 D360 1
Q433 0 D363 1
Q434 0 D365 1
Q435 0 D365 1
Q436 0 D360 1
Q437 0 D361 1
Q438 0 D362 1
Q439 0 D363 1
Q440 0 D365 1
Q441 0 D366 1
Q442 0 D366 1
Q443 0 D366 1
Q444 0 D368 1
Q445 0 D367 1
Q446 0 D371 1
Q447 0 D372 1
Q448 0 D373 1
Q449 0 D374 1
Q450 0 D373 1
Q451 0 D375 1
Q452 0 D375 1
Q453 0 D375 1
Q454 0 D376 1
Q455 0 D376 1
Q456 0 D378 1
Q457 0 D379 1
Q458 0 D380 1
Q459 0 D380 1
Q460 0 D382 1
Q461 0 D384 1
Q462 0 D385 1
Q463 0 D385 1
Q464 0 D385 1
Q465 0 D386 1
Q466 0 D384 1
Q467 0 D387 1
Q468 0 D387 1
Q469 0 D384 1
Q470 0 D386 1
Q471 0 D387 1
Q472 0 D386 1
Q473 0 D385 1
Q474 0 D391 1
Q475 0 D392 1
Q476 0 D389 1
Q477 0 D389 1
Q478 0 D389 1
Q479 0 D391 1
Q480 0 D392 1
Q481 0 D389 1
Q482 0 D393 1
Q483 0 D393 1
Q484 0 D394 1
Q485 0 D395 1
Q486 0 D396 1
Q487 0 D403 1
Q488 0 D398 1
Q489 0 D398 1
Q490 0 D399 1
Q491 0 D404 1
Q492 0 D408 1
Q493 0 D410 1
Q494 0 D411 1
Q495 0 D412 1
Q496 0 D413 1
Q497 0 D410 1
Q498 0 D414 1
Q498 0 D415 1
Q499 0 D416 1
Q500 0 D417 1
Q501 0 D418 1
Q502 0 D419 1
Q503 0 D420 1
Q504 0 D421 1
Q505 0 D422 1
Q506 0 D425 1
Q507 0 D424 1
Q508 0 D426 1
Q509 0 D426 1
Q510 0 D427 1
Q511 0 D428 1
Q512 0 D429 1
Q513 0 D430 1
Q514 0 D430 1
Q515 0 D431 1
Q515 0 D433 1
Q516 0 D435 1
Q517 0 D436 1
Q518 0 D437 1
Q519 0 D441 1
Q520 0 D443 1
Q521 0 D445 1
Q522 0 D448 1
Q523 0 D447 1
Q524 0 D451 1
Q525 0 D451 1
Q526 0 D453 1
Q527 0 D455 1
Q528 0 D456 1
Q529 0 D457 1
Q530 0 D459 1
Q531 0 D461 1
Q532 0 D462 1
Q533 0 D462 1
Q534 0 D463 1
Q535 0 D464 1
Q536 0 D466 1
Q537 0 D466 1
Q538 0 D468 1
Q539 0 D469 1
Q540 0 D471 1
